Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","116","Cambodia","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2022","2022","3050","FAO TIER 1","kt","-2224.4618","E","Estimated value",""
"GT","Emissions totals","116","Cambodia","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","kt","31230.0278","E","Estimated value",""
"GT","Emissions totals","116","Cambodia","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2022","2022","3050","FAO TIER 1","kt","935.8282","E","Estimated value",""
"GT","Emissions totals","116","Cambodia","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","116","Cambodia","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","1885.9226","E","Estimated value",""
"GT","Emissions totals","116","Cambodia","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","1322.9398","E","Estimated value",""
"GT","Emissions totals","116","Cambodia","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","1743.4676","E","Estimated value",""
"GT","Emissions totals","116","Cambodia","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","459.5663","E","Estimated value",""
"GT","Emissions totals","116","Cambodia","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","688.0811","E","Estimated value",""
"GT","Emissions totals","116","Cambodia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","688.0713","E","Estimated value",""
"GT","Emissions totals","116","Cambodia","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","595.7635","E","Estimated value",""
"GT","Emissions totals","116","Cambodia","723113","Emissions (CO2eq) (AR5)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","15746.6266","E","Estimated value",""
"GT","Emissions totals","116","Cambodia","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","6451.7578","E","Estimated value",""
"GT","Emissions totals","116","Cambodia","723113","Emissions (CO2eq) (AR5)","6818","Waste","2022","2022","3050","FAO TIER 1","kt","3403.4955","E","Estimated value",""
"GT","Emissions totals","116","Cambodia","723113","Emissions (CO2eq) (AR5)","6819","Other","2022","2022","3050","FAO TIER 1","kt","423.4549","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2022","2022","3050","FAO TIER 1","kt","263.0655","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2022","2022","3050","FAO TIER 1","kt","307.2104","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2022","2022","3050","FAO TIER 1","kt","132.059","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2022","2022","3050","FAO TIER 1","kt","6902.9128","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","598.8312","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","3406.0715","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2022","2022","3050","FAO TIER 1","kt","255.725","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2022","2022","3050","FAO TIER 1","kt","252.4655","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2022","2022","3050","FAO TIER 1","kt","1613.6625","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2022","2022","3050","FAO TIER 1","kt","1550.301","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","67291","Drained organic soils (N2O)","2022","2022","3050","FAO TIER 1","kt","63.3615","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2022","2022","3050","FAO TIER 1","kt","17.982","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2022","2022","3050","FAO TIER 1","kt","-1132.78","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","kt","32850.62","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2022","2022","3050","FAO TIER 1","kt","1353.2067","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","958.2743","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","930.8459","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","2389.5745","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","127.6121","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2022","2022","3050","FAO TIER 1","kt","68.7936","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2022","2022","3050","FAO TIER 1","kt","67.6851","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","97.0318","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","248.4048","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","401.0439","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","19203.3919","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","5316.9269","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","6818","Waste","2022","2022","3050","FAO TIER 1","kt","6604.1045","E","Estimated value",""
"GT","Emissions totals","120","Cameroon","723113","Emissions (CO2eq) (AR5)","6819","Other","2022","2022","3050","FAO TIER 1","kt","343.8586","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2022","2022","3050","FAO TIER 1","kt","4232.6595","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2022","2022","3050","FAO TIER 1","kt","515.637","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2022","2022","3050","FAO TIER 1","kt","20130.5888","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","7676.2802","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","4051.7175","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2022","2022","3050","FAO TIER 1","kt","1451.352","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2022","2022","3050","FAO TIER 1","kt","15179.1205","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2022","2022","3050","FAO TIER 1","kt","45478.8487","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2022","2022","3050","FAO TIER 1","kt","38311.1817","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","67291","Drained organic soils (N2O)","2022","2022","3050","FAO TIER 1","kt","7167.667","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2022","2022","3050","FAO TIER 1","kt","20788.0471","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2022","2022","3050","FAO TIER 1","kt","-80719.7361","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","kt","96117.2071","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2022","2022","3050","FAO TIER 1","kt","460.0724","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","910.3801","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","5571.3815","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","6504","Fertilizers Manufacturing","2022","2022","3050","FAO TIER 1","kt","20869.5484","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","1996.2739","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","6507","Food Processing","2022","2022","3050","FAO TIER 1","kt","6497.2541","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","6506","Food Packaging","2022","2022","3050","FAO TIER 1","kt","3541.7886","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","8123.36","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","7039.9667","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","17839.6831","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","635699.8026","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","50334.6766","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","6818","Waste","2022","2022","3050","FAO TIER 1","kt","23675.3803","E","Estimated value",""
"GT","Emissions totals","124","Canada","723113","Emissions (CO2eq) (AR5)","6819","Other","2022","2022","3050","FAO TIER 1","kt","2204.1228","E","Estimated value",""
"GT","Emissions totals","136","Cayman Islands","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2022","2022","3050","FAO TIER 1","kt","3.9676","E","Estimated value",""
"GT","Emissions totals","136","Cayman Islands","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","0.2656","E","Estimated value",""
"GT","Emissions totals","136","Cayman Islands","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","0.9805","E","Estimated value",""
"GT","Emissions totals","136","Cayman Islands","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2022","2022","3050","FAO TIER 1","kt","0.2385","E","Estimated value",""
"GT","Emissions totals","136","Cayman Islands","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","136","Cayman Islands","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","136","Cayman Islands","723113","Emissions (CO2eq) (AR5)","67291","Drained organic soils (N2O)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","136","Cayman Islands","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2022","2022","3050","FAO TIER 1","kt","33.888","E","Estimated value",""
"GT","Emissions totals","136","Cayman Islands","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2022","2022","3050","FAO TIER 1","kt","-3.7005","E","Estimated value",""
"GT","Emissions totals","136","Cayman Islands","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","136","Cayman Islands","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","136","Cayman Islands","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","136","Cayman Islands","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","136","Cayman Islands","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","136","Cayman Islands","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","42.8817","E","Estimated value",""
"GT","Emissions totals","136","Cayman Islands","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","11.1639","E","Estimated value",""
"GT","Emissions totals","136","Cayman Islands","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","23.67","E","Estimated value",""
"GT","Emissions totals","136","Cayman Islands","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","6.166","E","Estimated value",""
"GT","Emissions totals","136","Cayman Islands","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","21.373","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2022","2022","3050","FAO TIER 1","kt","23.0285","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2022","2022","3050","FAO TIER 1","kt","72.4836","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2022","2022","3050","FAO TIER 1","kt","28.4087","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2022","2022","3050","FAO TIER 1","kt","5249.006","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","346.4301","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","2497.943","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2022","2022","3050","FAO TIER 1","kt","131.5725","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2022","2022","3050","FAO TIER 1","kt","0.106","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2022","2022","3050","FAO TIER 1","kt","60.0757","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2022","2022","3050","FAO TIER 1","kt","57.6907","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","67291","Drained organic soils (N2O)","2022","2022","3050","FAO TIER 1","kt","2.385","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2022","2022","3050","FAO TIER 1","kt","24.4516","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","kt","13917.2","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2022","2022","3050","FAO TIER 1","kt","10475.5574","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","21591.7234","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","20894.7109","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","582.2156","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","1.2046","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","322.1975","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","10.2573","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","25.3674","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","797.585","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","432.0327","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","6818","Waste","2022","2022","3050","FAO TIER 1","kt","984.3721","E","Estimated value",""
"GT","Emissions totals","140","Central African Republic","723113","Emissions (CO2eq) (AR5)","6819","Other","2022","2022","3050","FAO TIER 1","kt","2023.1724","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2022","2022","3050","FAO TIER 1","kt","200.393","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2022","2022","3050","FAO TIER 1","kt","347.1328","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2022","2022","3050","FAO TIER 1","kt","40.0522","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2022","2022","3050","FAO TIER 1","kt","59057.4292","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","2699.334","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","24272.675","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2022","2022","3050","FAO TIER 1","kt","385.84","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2022","2022","3050","FAO TIER 1","kt","73.6435","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","67291","Drained organic soils (N2O)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","6994","On-farm energy use","2022","2022","3050","FAO TIER 1","kt","166.0888","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","6751","Forestland","2022","2022","3050","FAO TIER 1","kt","34.474","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","kt","23298.8947","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2022","2022","3050","FAO TIER 1","kt","3218.0989","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","6993","Fires in organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","559.7307","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","69921","Fires in humid tropical forests","2022","2022","3050","FAO TIER 1","kt","555.6023","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","1542.1571","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","6997","Pesticides Manufacturing","2022","2022","3050","FAO TIER 1","kt","2.1835","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","6508","Food Retail","2022","2022","3050","FAO TIER 1","kt","434.7209","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2022","2022","3050","FAO TIER 1","kt","130.1616","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","6815","Food Transport","2022","2022","3050","FAO TIER 1","kt","191.9719","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","6821","Energy","2022","2022","3050","FAO TIER 1","kt","5241.6538","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","6817","IPPU","2022","2022","3050","FAO TIER 1","kt","807.1411","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","6818","Waste","2022","2022","3050","FAO TIER 1","kt","3023.6457","E","Estimated value",""
"GT","Emissions totals","148","Chad","723113","Emissions (CO2eq) (AR5)","6819","Other","2022","2022","3050","FAO TIER 1","kt","341.0152","E","Estimated value",""
"GT","Emissions totals","830","Channel Islands","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","830","Channel Islands","723113","Emissions (CO2eq) (AR5)","67292","Drained organic soils (CO2)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","830","Channel Islands","723113","Emissions (CO2eq) (AR5)","67291","Drained organic soils (N2O)","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","830","Channel Islands","723113","Emissions (CO2eq) (AR5)","6795","Savanna fires","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","830","Channel Islands","723113","Emissions (CO2eq) (AR5)","6992","Forest fires","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","830","Channel Islands","723113","Emissions (CO2eq) (AR5)","6991","Agrifood Systems Waste Disposal","2022","2022","3050","FAO TIER 1","kt","26.4523","E","Estimated value",""
"GT","Emissions totals","152","Chile","723113","Emissions (CO2eq) (AR5)","5064","Crop Residues","2022","2022","3050","FAO TIER 1","kt","145.909","E","Estimated value",""
"GT","Emissions totals","152","Chile","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2022","2022","3050","FAO TIER 1","kt","128.282","E","Estimated value",""
"GT","Emissions totals","152","Chile","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2022","2022","3050","FAO TIER 1","kt","13.3335","E","Estimated value",""
"GT","Emissions totals","152","Chile","723113","Emissions (CO2eq) (AR5)","5058","Enteric Fermentation","2022","2022","3050","FAO TIER 1","kt","5443.256","E","Estimated value",""
"GT","Emissions totals","152","Chile","723113","Emissions (CO2eq) (AR5)","5059","Manure Management","2022","2022","3050","FAO TIER 1","kt","503.8923","E","Estimated value",""
"GT","Emissions totals","152","Chile","723113","Emissions (CO2eq) (AR5)","5063","Manure left on Pasture","2022","2022","3050","FAO TIER 1","kt","1645.9945","E","Estimated value",""
"GT","Emissions totals","152","Chile","723113","Emissions (CO2eq) (AR5)","5062","Manure applied to Soils","2022","2022","3050","FAO TIER 1","kt","602.2655","E","Estimated value",""
"GT","Emissions totals","152","Chile","723113","Emissions (CO2eq) (AR5)","5061","Synthetic Fertilizers","2022","2022","3050","FAO TIER 1","kt","1085.6255","E","Estimated value",""
"GT","Emissions totals","152","Chile","723113","Emissions (CO2eq) (AR5)","6729","Drained organic soils","2022","2022","3050","FAO TIER 1","kt","1233.999","E","Estimated value",""
